behavior,crossing_ids,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_count,perc_full,perc_near_x,t
,-,NO_PATH,1.91455144e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.05:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.01:0;5:43.5:-25.7:6.0:6.0:0.21:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28394577114173,16.02
,-,NO_PATH,-7.07453955e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.05:0;2:21.1:-55.5:0.3:0.2:0.01:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.01:0;5:43.5:-25.7:6.0:6.0:0.21:0;6:21.1:-44.5:0.2:0.2:0.02:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28394577114173,16.040000000000003
,-,NO_PATH,1.20740265e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.03:0;5:43.5:-25.7:6.0:6.0:0.11:0;6:21.1:-44.5:0.3:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28364875224947,16.060000000000002
,-,NO_PATH,1.20740265e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.03:0;5:43.5:-25.7:6.0:6.0:0.11:0;6:21.1:-44.5:0.3:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28364875224947,16.081
,-,NO_PATH,2.19921019e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.03:0;5:43.5:-25.7:6.0:6.0:0.11:0;6:21.1:-44.5:0.3:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28364875224947,16.1
,-,NO_PATH,2.19921019e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.03:0;5:43.5:-25.7:6.0:6.0:0.11:0;6:21.1:-44.5:0.3:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28364875224947,16.121000000000002
,-,NO_PATH,8.28068411e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.04:0;5:43.5:-25.7:6.0:6.0:0.03:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28336914892897,16.14
,-,NO_PATH,8.7168992e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.04:0;5:43.5:-25.7:6.0:6.0:0.03:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28336914892897,16.16
,-,NO_PATH,8.7168992e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.04:0;5:43.5:-25.7:6.0:6.0:0.03:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28336914892897,16.18
,-,NO_PATH,1.51166926e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.04:0;5:43.5:-25.7:6.0:6.0:0.03:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28336914892897,16.201
,-,NO_PATH,1.15220462e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.2:0.04:0;5:43.5:-25.7:6.0:6.0:0.03:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.28336914892897,16.220000000000002
,-,NO_PATH,4.20458841e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.5:0.2:0.1:0.05:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.03:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.2823552761002,16.240000000000002
