behavior,crossing_ids,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_count,perc_full,perc_near_x,t
,-,NO_PATH,-5.72915706e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.7:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.29136752089991,9.940000000000001
,-,NO_PATH,8.67153361e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.7:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.29136752089991,9.96
,-,NO_PATH,8.67153361e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.7:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.29136752089991,9.98
,-,NO_PATH,9.0732228e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.7:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.29136752089991,10.001000000000001
,-,NO_PATH,3.03043092e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.7:6.0:6.0:0.07:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.29136752089991,10.020000000000001
,-,NO_PATH,1.13038332e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.290651198461596,10.040000000000001
,-,NO_PATH,8.50361599e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.290651198461596,10.06
,-,NO_PATH,9.43613914e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.290651198461596,10.08
,-,NO_PATH,3.54236243e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.290651198461596,10.100000000000001
,-,NO_PATH,3.54236243e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.3:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.5:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.02:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.00:4,43.290651198461596,10.121
,-,NO_PATH,4.060827e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.14
,-,NO_PATH,4.060827e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.16
,-,NO_PATH,5.93490133e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.180000000000001
,-,NO_PATH,6.78924216e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.200000000000001
,-,NO_PATH,6.78924216e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.225000000000001
,-,NO_PATH,7.58140378e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.03:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.06:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.2901244971186,10.24
,-,NO_PATH,-1.75968522e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28913355719775,10.26
,-,NO_PATH,2.71014347e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28913355719775,10.280000000000001
,-,NO_PATH,2.71014347e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28913355719775,10.3
,-,NO_PATH,1.08708883e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.04:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.1:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28913355719775,10.32
,-,NO_PATH,6.53780468e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28880155803514,10.34
,-,NO_PATH,8.80138226e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28880155803514,10.360000000000001
,-,NO_PATH,8.80138226e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28880155803514,10.38
,-,NO_PATH,8.53819323e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28880155803514,10.401
,-,NO_PATH,8.53819323e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.2:0.2:0.03:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.03:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28880155803514,10.421000000000001
,-,NO_PATH,4.29280251e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28814221285261,10.440000000000001
,-,NO_PATH,3.85862637e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28814221285261,10.46
,-,NO_PATH,4.8039615e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28814221285261,10.48
,-,NO_PATH,4.8039615e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28814221285261,10.5
,-,NO_PATH,5.68700018e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28814221285261,10.521
,-,NO_PATH,1.28483443e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.540000000000001
,-,NO_PATH,9.44424344e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.56
,-,NO_PATH,2.09129408e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.58
,-,NO_PATH,6.2894019e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.600000000000001
,-,NO_PATH,4.28607614e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.620000000000001
,-,NO_PATH,4.2317562e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28879785267821,10.64
,-,NO_PATH,4.2317562e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28850724306281,10.66
,-,NO_PATH,1.65188909e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28850724306281,10.680000000000001
,-,NO_PATH,1.78409748e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28850724306281,10.701
,-,NO_PATH,6.5730017e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.03:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.8:1.7:0.1:0.00:4;4:40.9:-44.6:0.2:0.2:0.02:0;5:43.4:-25.6:6.0:6.0:0.07:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.28850724306281,10.72
,-,NO_PATH,4.44548907e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.74
,-,NO_PATH,1.06717796e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.761000000000001
,-,NO_PATH,7.10610675e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.780000000000001
,-,NO_PATH,7.10610675e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.8
,-,NO_PATH,7.9382216e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.82
,-,NO_PATH,1.32506299e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.3:0.1:0.04:0;2:21.1:-55.5:0.2:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.02:0;5:43.5:-25.6:6.0:6.0:0.08:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288079524208904,10.84
,-,NO_PATH,1.32506299e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.7:6.0:6.0:0.18:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288141382025394,10.860000000000001
,-,NO_PATH,7.6729439e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,0.0,45.0,-51.75,0.0,7,1:40.9:-55.5:0.2:0.2:0.02:0;2:21.1:-55.5:0.3:0.2:0.02:0;3:44.2:-51.7:1.7:0.1:0.00:4;4:40.9:-44.6:0.3:0.1:0.03:0;5:43.5:-25.7:6.0:6.0:0.18:0;6:21.0:-44.5:0.2:0.2:0.01:0;8:22.7:-6.6:6.0:0.2:0.01:4,43.288141382025394,10.88
