behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.92747068e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.4
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.50466598e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.42
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.50466598e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.440000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.0690936e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.46
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.60746793e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.481
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.60746793e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.5
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.56196539e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.52
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,7.96376497e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.541000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.93983244e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.56
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.93983244e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.580000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.31287743e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.6
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.54470267e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.620000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-1.54470267e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.64
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.72270913e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.660000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.72270913e-20,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.68
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,-3.94218536e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.7
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.65190935e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.72
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.0896962e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.74
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.0896962e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.760000000000005
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,5.7353893e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.78
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.22729745e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.800000000000004
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.72577508e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.82
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,2.72577508e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.84
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.42585156e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.86
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,6.28890046e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.88
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.02097706e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.9
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.01632076e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.92
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.01632076e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.941
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,4.34461407e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,33.96
