behavior,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,lead_car_v,lead_car_x,lead_car_y,lead_car_yaw,perc_near_x,t
CRUISE,TRACKING,5.55577365,5.554577499919235,91.97291012466553,3.0097651498739055,1.5713156717599326,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.52000000000001
CRUISE,TRACKING,5.55577837,5.554233241034105,91.97281805189272,3.1208526659461695,1.5719638398279485,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.54
CRUISE,TRACKING,5.55578299,5.556180771519742,91.97265527952437,3.231961687420994,1.5725808897368585,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.56
CRUISE,TRACKING,5.55578299,5.556089584108972,91.97242625046725,3.3430887878008484,1.5731564771455928,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.58
CRUISE,TRACKING,5.55579195,5.555491925660982,91.97213503061607,3.4542025121623197,1.5737006204022188,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.60000000000001
CRUISE,TRACKING,5.55579195,5.555119552601904,91.97178471775837,3.5653076354356315,1.574220340068694,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.62
CRUISE,TRACKING,5.55579629,5.554830186891137,91.97137774725091,3.6764061011162728,1.5747207101194947,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.64
CRUISE,TRACKING,5.55580054,5.557097536257322,91.97091621848296,3.787542453550795,1.5751938903061522,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.66000000000001
CRUISE,TRACKING,5.5558047,5.556354646584113,91.97040413262997,3.8986732415846084,1.5756313166635787,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.68
CRUISE,TRACKING,5.55581277,5.555770487178184,91.9698449899156,4.009787707618263,1.576041591274178,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.7
CRUISE,TRACKING,5.55581667,5.556079876431995,91.96924142424068,4.120904837872406,1.5764307284536194,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.72
CRUISE,TRACKING,5.5558205,5.556331179067685,91.96859552281177,4.232027266900621,1.576802874079441,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.74000000000001
CRUISE,TRACKING,5.55582424,5.554501564077394,91.96790920828116,4.343116696852369,1.5771511855339793,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.76
CRUISE,TRACKING,5.55582424,5.555117773368965,91.96718554506539,4.454212599895496,1.5774691745493323,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.78
CRUISE,TRACKING,5.55582791,5.555523066213843,91.96642786381325,4.565317367701318,1.57776415859612,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.80000000000001
CRUISE,TRACKING,5.5558315,5.55577452212551,91.9656384455884,4.676427605361291,1.5780409810908025,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.82000000000001
CRUISE,TRACKING,5.55583845,5.555975253574756,91.96481911227202,4.787542176078238,1.5783030771147457,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.84
CRUISE,TRACKING,5.55583845,5.556528196680352,91.96397136808321,4.89866566755549,1.5785449846143103,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.86
CRUISE,TRACKING,5.55584182,5.556703369131688,91.96309838484211,5.009799175026344,1.5787618455855603,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.88000000000001
CRUISE,TRACKING,5.55584836,5.5563837196066554,91.96220259731115,5.120925796063219,1.5789593623187093,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.9
CRUISE,TRACKING,5.55585152,5.556188200751807,91.96128574378923,5.232047739452045,1.579141400079356,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.92
CRUISE,TRACKING,5.55585462,5.556030891042514,91.96034938364835,5.343166129560484,1.5793107627828251,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.94000000000001
CRUISE,TRACKING,5.55585765,5.557191792591559,91.95939477964171,5.454305364201595,1.5794632805855224,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.961
CRUISE,TRACKING,5.55585765,5.556804648751131,91.95842442968087,5.565440035602654,1.5795950791365054,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,77.98
CRUISE,TRACKING,5.55586062,5.556558405549378,91.95744036750354,5.676569027461749,1.5797107530792733,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.0
CRUISE,TRACKING,5.55586637,5.556407489199126,91.95644419221911,5.787694471579119,1.5798133980653895,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.02000000000001
CRUISE,TRACKING,5.55586916,5.5560480191789265,91.95543722454252,5.898814652861041,1.5799052305344123,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.04
CRUISE,TRACKING,5.55587189,5.554587345720191,91.95442054747436,6.009902887532635,1.579982997214439,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.06
CRUISE,TRACKING,5.55587456,5.554888403171339,91.95339619941979,6.120993671780712,1.5800440539478342,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.08
CRUISE,TRACKING,5.55587456,5.554516644064837,91.95236581209237,6.232077405089579,1.5800890939256047,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.10000000000001
CRUISE,TRACKING,5.55587718,5.55497439608222,91.95133132698315,6.343170027322969,1.5801191533735477,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.12
CRUISE,TRACKING,5.55588225,5.5552792489545055,91.95029411482881,6.454269409244759,1.5801392115509707,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.14
CRUISE,TRACKING,5.55588225,5.5548566703805085,91.94925509626235,6.565360797840186,1.5801493795709278,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.16000000000001
CRUISE,TRACKING,5.55588711,5.5550584873318885,91.9482155957143,6.6764553125279,1.5801486402041245,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.18
CRUISE,TRACKING,5.55588711,5.555254195043749,91.94717669658712,6.7875538831193145,1.580139032771082,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.2
CRUISE,TRACKING,5.55588947,5.556277688101248,91.94613929702224,6.8986683911414834,1.5801219219456615,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.22
CRUISE,TRACKING,5.55589177,5.556307751445772,91.94510417366901,7.009790915342586,1.5800982726727486,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.24000000000001
CRUISE,TRACKING,5.55589624,5.556688527540302,91.94407199663189,7.120920033855702,1.5800663351319728,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.26
CRUISE,TRACKING,5.55589624,5.556446049462683,91.94304387929733,7.232045965782205,1.5800245597007605,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.28
CRUISE,TRACKING,5.55589841,5.556719817638536,91.94202085353655,7.343172873419284,1.5799747625911549,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.30000000000001
CRUISE,TRACKING,5.5559026,5.55675845533135,91.94100374333242,7.454304313380902,1.5799180910560127,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.32000000000001
CRUISE,TRACKING,5.55590463,5.556715942948138,91.93999326454903,7.56543484457415,1.5798554187947296,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.34100000000001
CRUISE,TRACKING,5.55590463,5.557003207077671,91.93899003323267,7.676571274474328,1.5797859035180815,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.36
CRUISE,TRACKING,5.55590662,5.556799845507266,91.93799496073309,7.7877049309660515,1.5797087408346753,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.38000000000001
CRUISE,TRACKING,5.55590857,5.555016609657581,91.93700884080198,7.898809679352241,1.5796251925637974,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.4
CRUISE,TRACKING,5.55591048,5.555013570298081,91.93603244284537,8.009904931008665,1.5795362348687092,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.42
CRUISE,TRACKING,5.55591417,5.554934282510789,91.93506620459118,8.120998699070597,1.5794418741445044,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.44000000000001
CRUISE,TRACKING,5.55591417,5.554930639222475,91.93411075747666,8.232092450592413,1.5793419110473275,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.46000000000001
CRUISE,TRACKING,5.55591772,5.5556317967873055,91.93316671055909,8.343193934243399,1.5792368446068197,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.48
CRUISE,TRACKING,5.55591943,5.555729764548071,91.93223458903167,8.454305413741391,1.5791273780653354,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.5
CRUISE,TRACKING,5.55592111,5.5556938787719226,91.93131484937012,8.565416203946224,1.5790139320573953,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.52000000000001
CRUISE,TRACKING,5.55592276,5.555657461746695,91.9304079211934,8.676526326068377,1.5788967401374963,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.54
CRUISE,TRACKING,5.55592437,5.5559459224178545,91.92951420721785,8.78763927878095,1.5787759413375961,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.56
CRUISE,TRACKING,5.55592437,5.55626047042324,91.92863403414643,8.898760348656015,1.5786516744421426,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.58
CRUISE,TRACKING,5.55592749,5.556307713907155,91.92776781014545,9.009882541945155,1.5785242685721719,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.60000000000001
CRUISE,TRACKING,5.55592901,5.556325658984544,91.92691589646621,9.12100523008339,1.578393902272018,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.62100000000001
CRUISE,TRACKING,5.55592901,5.5563527674639115,91.92607854382398,9.23212858596299,1.5782605894554742,0.0,104.10300000000224,-51.75,0.0,103.25300000000223,78.64
