behavior,crossing_pedestrian_v,crossing_pedestrian_x,crossing_pedestrian_y,crossing_pedestrian_yaw,ctrl_state,ctrl_v,ego_v,ego_x,ego_y,ego_yaw,perc_near_x,t
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.16957168e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.698
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,8.99482163e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.700000000000001
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,3.75984465e-19,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.72
,0.0,55.0,-46.0,-1.5707963267948963,NO_PATH,1.0779514e-18,0.0,29.99999999999999,-51.75,-2.987141537818687e-23,nan,9.74
